Generation: 1 | maxFitness: 0,4106085 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,4106085
58|TOP2|0,1003706|1,601519;0,8632939;-4,152062;-1,227679;-1,687876;-4,269392;4,649436;3,955498;-0,02458695;2,260844;5,553655;-0,4086824;-0,4802405;-1,771729;4,286822;-3,694018;2,269652;-4,6431;-2,630518;7,262455;-1,288166;-4,8994;-4,004815;-0,6587203;1,460361;-3,200511;-2,613459;3,683764;-1,007377;4,643694;-3,821651;-1,566287;0,707956;1,654508;-3,993453;3,470895;-0,5583519;3,165937;-0,5662283;-2,794834;-2,284012;1,760105;2,263235;0,955617;2,129317;-0,6956061;-3,687227;4,749877;-2,24782;0,5906914;2,494951;-2,427586;0,5529719;-4,444771;-1,826725;-0,536231;1,80766;-4,828201;-3,970466;-1,566795;-2,671286;-4,89168;0,537342;-4,099805;-0,174906;-0,5911646;-0,04196943;0,4497423;-1,247092;1,626789;4,393637
59|TOP2|0,1001795|1,45935;0,689378;-4,152062;-1,11296;-1,687876;-4,096341;4,649436;4,016546;-0,02458695;2,064061;5,750045;0,09004968;-0,3287315;-1,652539;4,365721;-3,685551;1,503517;-4,92159;-2,11781;7,064739;-2,005792;-4,8994;-4,398732;-0,3748253;1,879483;-2,881217;-2,179533;3,683764;-0,965517;4,425581;-3,979077;-1,497477;0,7972862;1,440876;-3,608225;3,166633;-0,4986759;2,682025;-1,014069;-2,971723;-1,968161;1,760105;2,263235;1,073239;2,318742;-1,172574;-4,010173;5,045057;-2,443574;0,2684301;2,196254;-2,844233;0,391573;-4,444771;-2,542534;-0,07177368;1,869296;-4,99235;-3,635021;-1,641752;-2,651186;-5,189818;0,9354987;-4,500138;-0,174906;-0,5911646;0,3130659;0,02806169;-1,221536;1,475859;4,393637
60|TOP2|0,09508055|1,669262;0,8632939;-4,152062;-1,11296;-1,687876;-3,947004;4,891689;4,01184;0,08773962;1,757451;5,547781;0,09004968;-0,4802405;-1,771729;4,61154;-3,685551;1,857528;-4,92159;-2,901215;7,114113;-2,001746;-4,967053;-4,33491;-0,3748253;1,879483;-3,220784;-2,9824;3,769863;-0,965517;5,073898;-3,879277;-1,566287;0,9801949;0,8054984;-3,608225;3,470895;-0,290782;3,165937;-0,6787528;-2,839078;-1,968161;1,760105;2,263235;1,073239;2,318742;-1,172574;-4,492788;5,445858;-2,249558;0,5906914;2,869382;-2,427586;0,677959;-4,569787;-2,053351;-0,07177368;1,725438;-4,828201;-3,635021;-1,76162;-2,34813;-4,573031;0,9354987;-4,854851;-0,174906;-0,5911646;0,1791933;0,2540766;-1,247092;1,883734;4,393637
61|TOP2|0,09156783|1,403595;1,174402;-4,570698;-1,11296;-1,687876;-4,406676;5,034146;3,578734;-0,02458695;2,064061;5,358793;0,09004968;-0,4256224;-1,418177;4,61154;-3,46743;1,66793;-4,92159;-2,430883;7,492965;-1,767363;-4,720205;-4,004815;-0,3748253;1,617497;-2,881217;-2,565575;3,683764;-1,431084;4,643694;-3,821651;-1,566287;0,9052296;1,174141;-3,433943;3,470895;-0,189648;3,165937;-0,8823279;-2,794834;-1,968161;1,301617;2,071813;0,9564672;2,635367;-0,8345062;-4,010173;5,045057;-2,443574;0,5906914;2,111842;-2,427586;0,391573;-4,444771;-2,026123;-0,07177368;1,869296;-4,828201;-3,635021;-1,987729;-2,34813;-5,148424;0,6631451;-4,500138;0,02077341;-0,5911646;0,1791933;0,2540766;-1,267902;1,559523;4,393637
62|TOP2|0,06631777|1,623284;1,123579;-4,152062;-0,75869;-1,687876;-4,557625;5,113904;4,242291;-0,02458695;2,064061;5,398652;0,09004968;-0,4802405;-1,771729;4,61154;-3,254973;1,820269;-5,289816;-2,033496;7,53167;-1,767363;-4,8994;-3,607356;-0,7974103;1,945449;-3,038126;-2,565575;3,683764;-0,965517;4,973091;-3,656146;-1,566287;0,9979716;1,174141;-3,608225;3,470895;-0,9377649;3,602174;-1,060352;-2,794834;-1,939117;1,370422;2,162067;1,073239;1,958019;-1,172574;-4,010173;5,045057;-2,097075;0,5906914;2,494951;-2,481675;0,8107333;-4,650386;-2,053351;-0,07177368;1,869296;-4,828201;-3,635021;-1,474201;-2,34813;-4,767006;1,208719;-4,548459;-0,08351843;-0,5911646;0,1791933;0,153782;-1,247092;1,559523;4,844277
63|TotallyRandom|0,03481522|-0,9408493;1,243193;1,449969;-0,3211241;3,136767;1,624029;-2,59532;2,261906;-2,799701;0,3906555;0,196981;-1,516579;-2,267181;4,913081;-0,8406873;-2,252973;2,985201;4,007135;4,222111;-1,523743;-4,899908;-1,597474;3,391257;4,42071;-1,002374;1,575427;3,611773;-1,993616;1,698007;2,524133;-2,929307;1,157112;4,059954;-1,187189;-0,2600212;-3,422585;-1,384649;3,702286;2,721711;3,001685;0,05990553;3,188968;2,850884;-2,871837;0,6167574;4,570708;-1,87946;3,729897;-2,949367;-3,116338;3,378215;4,396883;2,596524;1,55826;3,017664;-2,35358;3,062608;4,971274;2,766551;0,9427266;-3,226686;-1,056888;-1,016361;-2,398668;-0,04178715;4,395821;4,940134;3,681983;-0,830236;3,184536;-4,514143
64|TOP2|0,02662261|1,548621;1,246023;-3,660793;-0,7437916;-1,763572;-4,1869;4,649436;3,815982;-0,02458695;2,202144;5,376114;0,09004968;-0,7445095;-1,677919;4,197408;-3,628407;1,79745;-4,806687;-2,650626;7,064739;-1,767363;-4,8994;-4,004815;-0,3748253;1,728556;-2,608706;-2,480124;3,683764;-0,965517;4,643694;-3,875419;-1,566287;0,6312935;1,575515;-3,902527;3,559524;-1,050891;3,165937;-0,8352976;-2,794834;-2,098262;1,760105;2,263235;1,096961;2,784018;-1,23114;-4,041574;5,045057;-2,443574;0,5906914;2,494951;-2,427586;0,8770444;-4,444771;-2,201218;-0,07177368;1,869296;-4,828201;-3,766847;-1,76162;-2,799124;-4,901326;0,548136;-4,546948;-0,174906;-0,5911646;-0,246488;0,2323624;-1,527881;1,083894;4,123916
65|TotallyRandom|0,01676591|-2,045836;1,557085;3,656114;1,342461;-3,207817;-0,04622984;3,128018;-1,647784;-1,304223;4,904523;2,122464;-3,421646;2,827666;-4,829157;-3,116183;4,078891;3,981653;3,233556;-2,617496;-1,434763;-2,078951;-3,013009;1,352186;-2,321057;-4,528498;3,771213;1,460209;4,578483;-4,382397;0,8516545;2,434374;2,786014;0,9290557;0,5219359;3,061014;4,496393;-1,324323;-3,352482;1,20323;-4,390162;1,859408;1,874535;3,83872;2,539442;2,713608;4,245132;-2,985857;1,838887;-0,4152398;-0,6841044;-1,818563;0,1322584;-3,987416;4,195434;0,1693158;-3,646606;4,091848;1,528983;2,751432;-4,943439;2,024442;-4,987303;-1,81721;-0,7127457;-0,2258177;1,449997;2,263666;-0,3724022;0,2065272;3,61795;4,933372
66|TotallyRandom|0,01262029|4,309593;-4,150812;1,710242;-4,063464;3,876787;-0,2701192;-0,614409;-0,6462402;0,01875925;3,058809;-4,165987;4,340381;1,922965;-4,212499;-1,958471;1,815288;-1,261895;-1,367274;-0,08057642;0,181282;-4,996501;3,137499;-2,791746;2,491446;2,111283;0,174386;-4,38602;-0,3823228;2,399648;3,156405;3,164617;0,3459792;4,806583;4,375443;-0,6714301;-2,571407;1,182847;-3,737582;-1,576746;-2,427637;0,8674412;-4,194561;3,166933;1,415582;1,559938;-1,647425;2,121783;3,954687;2,34238;2,566482;-3,807377;-3,137344;-1,517535;-1,281633;-4,469627;1,262094;-2,750267;-2,224136;-4,052862;-0,480762;-0,7161217;0,9563665;4,290173;4,171968;-3,177212;1,786475;2,893647;3,0829;-2,583978;-4,623713;2,124674
67|TotallyRandom|0,01259761|2,206092;0,6262736;4,10463;-2,51728;-4,213264;3,955114;-4,845334;-1,570839;-3,724588;0,03456783;0,5713696;-1,345882;-3,682207;4,962765;4,066563;-4,728952;-2,614834;0,5272264;-0,07603121;-4,689551;-1,332367;-1,64078;-0,9538727;4,174634;1,555513;-4,169436;0,360734;0,06146622;-3,199135;3,279572;4,167785;-0,2427359;3,125043;4,731209;-4,680453;-3,983134;-4,330064;0,6775947;4,534258;2,122765;4,142557;4,479486;2,614009;2,340741;0,2761621;3,129528;-3,679559;2,771276;-4,546883;4,641937;4,773053;-1,440291;1,965341;1,666455;-1,015776;4,354932;-4,870893;3,139819;1,544065;-0,3488569;-0,1725979;-2,433013;1,032681;0,2231379;4,024137;4,79084;4,231531;-0,01829195;1,048882;1,453483;4,322596
68|TotallyRandom|0,01255063|3,381214;-4,762011;3,231699;-0,8743758;2,319806;0,05344582;-0,2320118;1,316662;-4,110765;3,820297;3,209265;3,045293;0,5349092;-4,396057;1,484574;2,7847;-4,822872;-3,166443;4,435125;1,371279;-0,06170321;-2,173293;4,815559;-2,673408;-3,631438;1,130333;1,590314;3,396387;-2,105139;0,7459326;3,512998;3,702537;0,3423018;-3,855925;-3,038538;1,890836;3,352574;3,446516;1,083625;-2,568183;1,007963;3,707331;-0,7507162;0,6621261;2,055049;3,032804;2,810652;0,1054339;2,404509;-4,81951;0,2699594;3,918351;3,989346;1,003401;-2,093005;-2,061081;-1,892496;-2,344748;0,8100505;1,959092;-3,487929;2,185111;-0,02418804;-0,9498053;3,204485;-0,1843162;4,315909;4,804049;1,024769;-1,600227;1,657243
69|TotallyRandom|0,01084722|3,119863;-1,082962;-1,034728;0,2780728;-1,30923;-2,732434;-4,011861;1,471253;2,615434;-3,185119;-2,832647;-0,9866934;2,557903;-4,557839;-3,427002;2,579507;-0,3827744;-4,635974;2,039173;-3,322741;0,05027962;4,281757;-4,012427;-0,9880762;3,441231;-2,473821;1,608742;-4,70461;1,685922;0,3547449;3,269983;-1,623152;-3,781706;4,112705;4,209944;4,283268;-1,603709;1,291629;3,668216;1,72233;-2,752451;4,3775;-2,251725;0,1977296;-0,4061537;-3,648708;3,885603;-3,699976;-0,9786181;-1,001029;-4,718184;2,295946;-1,111156;-3,411226;2,841328;-4,925537;3,462949;3,025091;-0,9654613;-4,299253;2,401365;2,594481;-2,111108;-3,273377;0,5900126;4,636869;2,28946;-1,469024;-1,255777;2,377628;-2,402851
70|TotallyRandom|0,01074805|-3,052626;3,833153;-0,7018189;-4,96489;2,749577;-1,816625;4,726978;0,5121593;3,470899;3,732946;-2,818067;-2,698275;-0,01814795;3,819114;-0,004312515;4,587379;-3,551717;4,413098;-2,735229;-0,5606608;3,529525;-4,117155;4,68188;0,01990843;0,6022615;-0,6687469;-2,081995;1,309461;-2,428568;-1,831259;-1,545839;4,82918;2,96875;-3,34805;3,85169;-4,250751;-3,288822;4,786636;1,737127;-4,636678;-3,436913;0,8462329;-2,212281;-3,51174;-0,9790106;-4,880287;-2,211251;2,647457;-3,091317;-2,650026;1,729941;-4,528975;1,278642;-0,6260924;-2,583668;1,740083;-3,357258;4,874105;-1,407249;4,782744;-4,593107;-4,911813;4,496851;-4,810993;-3,693476;-0,5392699;-2,016592;3,708887;-0,3777332;2,595772;-4,837579
71|TotallyRandom|0,01074033|-2,855435;3,017983;-1,760288;-4,862101;-3,253025;3,262741;1,803888;-1,472841;-0,5498986;3,01688;-3,865857;0,2871637;3,200525;1,25841;4,479003;3,792806;-2,830166;2,251358;4,52014;2,795039;-0,1251621;2,630864;-4,684008;2,01775;-1,851762;0,1338763;-0,1551228;-0,6235271;2,298642;-1,970046;4,742847;-3,602532;2,389174;0,003535271;-3,625046;-0,3668838;-2,060707;4,230144;-3,862628;-3,768968;1,363111;0,4625626;-1,44819;4,407423;4,529691;-3,394975;0,1371546;0,4606872;4,1291;3,697806;2,926635;0,08732128;-3,267267;4,300411;-1,383838;-0,3999953;0,1561027;4,627501;-0,6404095;-3,291034;0,08353996;-3,12746;-2,595462;-4,375819;0,752912;2,319816;-2,662845;3,19911;2,77526;-3,818188;-3,689627
72|TotallyRandom|0,01072151|-0,9223552;1,073403;-2,601871;0,1876335;-4,812689;3,273224;-0,9771662;3,501347;-3,66891;0,6762571;-1,5413;-0,02853441;0,04864883;-2,297752;4,447461;2,556458;-2,241505;4,475917;1,552276;4,857748;-2,308877;-1,78116;0,4528947;-0,4287915;4,410745;4,374395;-0,5177588;2,165397;4,232769;-1,878571;2,279829;3,959101;1,488167;-4,714443;-3,713011;4,591356;-3,643255;-3,004294;3,910663;-0,6478734;3,563783;-4,938089;0,3713698;-2,009283;3,060647;-3,325756;0,607379;2,708569;-0,7754331;2,684759;0,929894;-3,675832;-0,9232802;3,950708;2,57463;4,499233;2,003032;3,096299;-0,1348205;3,385468;2,552196;-3,57297;0,3616695;-1,766593;4,72653;-2,445256;-0,7037144;1,439906;-1,62621;-2,978046;0,763555
73|TotallyRandom|0,01071783|3,039618;-0,5825419;-0,4698162;1,59515;4,717581;4,861545;-4,904446;2,934102;-1,203604;-2,152402;0,9468551;0,2597528;3,079343;0,4560618;0,8790045;0,1199384;3,134021;-4,146561;-1,026736;-2,558379;4,677095;2,674747;3,315761;-4,838512;1,358318;1,479248;-3,856056;4,520059;4,168726;-0,8950419;-2,827424;2,783517;4,210271;-4,651606;-0,2668481;-1,931959;3,195194;1,311828;4,489582;4,525447;-3,219549;1,324526;1,861266;-4,977015;-3,187273;2,537585;3,187507;-4,774172;-3,949617;-3,517799;-1,872271;2,426342;-0,3998213;3,673754;-3,496567;2,234724;-4,078332;2,099725;-3,844939;2,424822;-3,516388;-2,091966;-3,7227;-3,412881;2,403069;-2,565254;4,931767;1,010397;-4,547916;1,35848;0,3822513
74|TotallyRandom|0,01071665|-3,094394;2,793795;-0,9757595;4,282484;-2,555351;0,148962;0,2323289;-1,053459;-1,634438;3,17242;-4,633913;0,002105713;3,530836;-0,1217527;-1,257899;3,225741;-1,8914;-3,114953;-4,678831;-0,1827927;1,593685;4,656026;-1,301437;-4,60813;-3,719156;4,489639;-2,211062;0,8076282;4,100846;4,999664;-0,7705588;-4,101589;0,1606865;4,947142;-0,738781;4,090106;-1,527168;4,99963;-1,504807;0,267231;3,886497;2,93496;4,79144;1,045855;-3,168237;-2,32024;2,590269;-1,737277;-4,866148;3,93673;-0,5003471;-2,084939;3,998092;2,747231;3,523101;4,388613;-1,115563;4,592474;1,176762;-4,791546;2,378063;3,084673;-2,180679;3,421301;-2,124776;2,92776;-4,267;-4,714611;-4,247263;-1,240666;1,757183
75|TotallyRandom|0,01071626|1,665077;-4,490009;-2,447047;-0,9248562;0,376349;-1,714433;-4,111597;4,060187;-1,165208;-3,524387;4,450142;-4,702272;-2,134826;3,745252;-0,9714346;2,096355;-2,887502;-3,832209;-3,246337;2,691911;4,617623;-0,905189;0,8312817;3,79476;2,465018;0,691958;4,02787;-1,423542;2,61446;-2,932349;2,92645;4,651185;-2,855936;2,764774;2,331345;-0,4554181;-0,2107124;0,2088566;-2,970829;-2,752466;-3,81338;-0,5423789;-3,338148;2,360408;3,791219;3,707336;2,791519;4,747598;-3,583876;3,087741;2,503476;-2,978254;4,93513;4,020171;1,781931;1,921878;-2,357254;1,871353;4,064046;-2,417788;-2,713113;-2,876961;4,002969;-0,870585;1,348675;1,835515;-1,083428;-2,439743;-2,884889;-3,202367;3,626869
Generation: 13 | maxFitness: 4,1709 | maxFitnessGen: 0,6530556 | maxFitnessGenBuf: 0,7745038
N TotallyRandom: 6 | N RandomParents: 1 | N Top2: 62 | Min Mutation: 0,49

Index|Brain Type|Fitness|BrainData
0|TOP2|0,7745038|1,196244;0,8632939;-4,001364;-1,11296;-1,231927;-4,101194;3,997768;3,816899;-0,02458695;1,931546;5,010752;0,584456;0,1516535;-2,047608;5,325443;-3,685551;1,820269;-4,905877;-2,430883;7,413181;-1,495066;-4,887344;-4,004815;0,4662264;1,879483;-3,01373;-2,565575;3,683764;-0,4940313;4,342383;-3,821651;-1,598869;1,09529;1,174141;-3,993043;3,326038;-0,1708721;3,484359;-0,8823279;-2,742139;-1,503284;1,760105;2,356722;1,073239;2,265866;-1,813475;-3,080237;5,045523;-2,344258;0,1768147;2,648819;-3,028893;0,1212847;-4,444771;-2,355752;-0,07177368;1,896602;-4,650863;-3,635021;-2,012917;-2,771858;-4,60126;1,379781;-5,026764;-0,3823954;-0,5911646;0,1791933;-0,3509701;-1,164842;1,559523;4,393637
1|TOP2|0,7465724|1,210284;0,7069612;-3,883893;-1,425153;-1,687876;-4,101194;4,11684;4,04148;-0,02458695;2,064061;5,010752;0,2105733;-0,1136042;-1,985465;5,054192;-3,24944;1,820269;-4,905877;-2,430883;7,064739;-1,938212;-4,8994;-3,926075;0,2116778;1,879483;-2,688275;-2,20021;3,683764;-0,4940313;4,313541;-3,405424;-2,178314;1,445827;1,174141;-4,076114;3,997999;-0,5741864;3,253912;-0,8823279;-2,742139;-1,203217;1,80684;2,382128;1,227732;2,713359;-1,635683;-3,524472;5,561496;-2,142068;0,5906914;2,358456;-2,605896;0,391573;-4,444771;-2,430862;0,03421643;1,869296;-4,153378;-3,635021;-2,012917;-2,371495;-4,60126;1,457986;-4,827064;-0,3823954;-0,9373097;-0,1195311;-0,2278517;-1,298968;1,559523;4,393637
2|TOP2|0,7462103|0,7068695;0,8632939;-3,708901;-1,287016;-2,011566;-3,849975;4,332077;4,04148;-0,02458695;2,479126;4,597565;0,584456;-0,1136042;-1,84791;5,054192;-3,685551;1,672834;-5,04479;-2,430883;6,928394;-1,938212;-5,147858;-4,004815;-0,2102006;1,879483;-2,716331;-2,565575;3,683764;-0,4940313;3,906197;-3,879575;-2,050524;0,9386542;1,174141;-4,366424;3,766557;-0,5583519;3,301189;-0,6749293;-2,350483;-1,503284;1,760105;2,356722;1,255703;2,804486;-2,100001;-3,524472;5,464868;-2,395908;0,5906914;2,865679;-3,089942;0,3963341;-4,444771;-2,355752;-0,1599163;1,937071;-4,643073;-3,635021;-2,012917;-2,622342;-4,60126;1,180898;-4,606399;-0,4252812;-0,5911646;0,1791933;-0,1751198;-1,820849;1,559523;4,393637
3|TOP2|0,7218196|0,962848;0,8632939;-3,708901;-1,11296;-1,687876;-4,101194;4,522698;4,04148;-0,3340789;2,064061;5,479878;0,584456;0,1622737;-1,989473;5,054192;-4,174565;1,820269;-4,905877;-2,430883;6,868239;-1,938212;-4,674146;-4,004815;0,08760017;2,187219;-2,688275;-2,565575;3,683764;-0,5656847;4,342383;-3,647429;-2,35126;1,400682;0,7161644;-3,993043;3,766557;-0,5583519;3,89818;-0,8823279;-2,742139;-1,831956;2,133029;2,237336;0,6511608;2,716396;-1,635683;-3,524472;5,635171;-2,252466;0,2169151;2,041314;-2,217515;0,391573;-4,030152;-2,355752;-0,07177368;1,884245;-4,643073;-3,525596;-2,012917;-2,849616;-4,145494;0,9517715;-4,418998;-0,3823954;-0,5911646;0,1791933;0,2713159;-1,538394;1,559523;4,393637
4|TOP2|0,7172994|1,196244;0,8632939;-3,708901;-1,11296;-1,687876;-4,101194;4,332077;4,283606;-0,3063406;1,620652;5,010752;0,584456;-0,1136042;-2,426344;4,817002;-4,174395;1,861822;-4,905877;-2,815463;7,064739;-1,938212;-4,8994;-3,871789;-0,002560496;2,192373;-2,301714;-2,565575;3,683764;-0,4940313;4,26041;-4,267381;-2,467489;1,373854;1,174141;-4,398055;3,766557;-0,8054996;3,158498;-0,8823279;-2,742139;-1,503284;1,760105;2,356722;1,073239;2,318742;-1,2448;-3,524472;5,503824;-2,395908;0,5906914;2,18649;-3,047901;0,5197777;-4,537901;-1,938479;0,2379678;1,630516;-4,643073;-3,635021;-2,012917;-3,079383;-5,082683;1,379781;-4,656508;-0,3823954;-0,7197011;0,03763317;0,2258496;-1,538394;1,33061;4,393637
5|TOP2|0,7141141|0,7169521;1,031986;-3,708901;-1,11296;-1,7465;-4,101194;4,332077;4,304505;-0,02458695;2,529601;5,010752;0,584456;-0,1136042;-2,047608;5,48118;-3,224497;2,013;-4,905877;-2,430883;7,513512;-2,264249;-4,8994;-3,555833;0,08760017;1,767736;-2,209278;-2,565575;3,683764;-0,1945693;4,342383;-3,821651;-2,480753;1,09529;1,174141;-3,993043;3,766557;-0,8293799;3,484359;-0,8823279;-2,742139;-1,887165;2,042099;2,522542;1,367025;2,318742;-2,090625;-3,524472;5,923813;-2,395908;0,2241833;2,494951;-2,605896;0,08881789;-4,444771;-2,132745;0,4031967;1,952064;-4,643073;-3,635021;-2,107637;-2,232867;-4,690763;1,590965;-4,656508;-0,3086926;-0,2118917;0,2422629;-0,2278517;-1,431685;2,043968;4,393637
6|TOP2|0,7108694|1,387662;0,4776558;-4,119122;-1,204602;-1,687876;-4,101194;4,332077;4,04148;-0,02458695;2,280724;4,872354;0,2315739;-0,1136042;-2,047608;5,054192;-3,319271;1,820269;-4,905877;-2,430883;7,064739;-1,938212;-4,8994;-4,470584;0,08760017;1,885051;-2,688275;-2,377836;4,026588;-0,4287074;4,442241;-3,821651;-2,342149;1,09529;1,174141;-3,993043;3,664605;-0,7065626;3,484359;-0,9489248;-2,769108;-1,503284;2,019498;2,391478;1,168918;2,318742;-1,187912;-3,3734;5,503824;-2,194774;0,2258995;2,494951;-2,605896;0,391573;-4,029201;-2,74453;-0,02495286;1,783241;-4,643073;-3,635021;-2,439988;-2,622342;-4,255247;1,284173;-4,656508;-0,3823954;-0,5911646;0,1791933;-0,5527205;-1,815238;1,534585;4,011799
7|TOP2|0,704597|0,8305848;0,4556396;-3,53023;-1,181153;-1,687876;-4,101194;3,935302;3,866481;-0,4725926;2,064061;5,010752;0,8833795;-0,1136042;-2,308853;5,054192;-3,685551;1,820269;-4,905877;-2,430883;7,064739;-2,011503;-4,8994;-4,175612;0,08760017;1,879483;-2,557114;-2,248436;3,381722;-0,3238114;4,342383;-3,337565;-2,050524;1,44169;1,174141;-3,993043;3,766557;-0,5583519;3,599025;-0,8823279;-3,19207;-1,470576;1,760105;2,356722;1,073239;2,318742;-1,635683;-3,599088;5,503824;-2,395908;0,5906914;2,494951;-2,605896;0,391573;-4,513851;-2,355752;-0,3582149;1,869296;-4,373445;-3,781577;-2,012917;-2,622342;-4,347965;1,379781;-4,310301;-0,8186594;-0,5911646;-0,01631023;-0,2314958;-1,659491;1,93426;4,393637
8|TOP2|0,6885384|1,188505;1,279506;-3,984634;-0,9966026;-1,425963;-4,079137;4,332077;4,04148;-0,4628144;1,915692;5,010752;0,6850533;-0,5316594;-2,111113;4,786085;-3,292393;2,245751;-5,078325;-2,430883;7,064739;-1,938212;-4,8994;-4,004815;0,08760017;1,879483;-2,688275;-2,565575;3,671214;-0,4940313;4,801458;-3,821651;-2,050524;1,207474;1,174141;-3,894582;3,766557;-0,5583519;3,703542;-0,9001624;-2,742139;-1,248752;1,760105;2,803665;1,073239;2,318742;-1,733026;-3,488805;5,503824;-2,834461;0,5906914;2,494951;-2,605896;0,839156;-4,444771;-2,355752;0,03876355;1,869296;-4,643073;-3,635021;-1,62937;-2,622342;-4,879465;1,379781;-5,121657;-0,5157418;-0,5911646;0,1791933;-0,2278517;-1,820061;1,087367;4,022477
9|TOP2|0,6878361|1,196244;0,8753538;-3,708901;-1,094783;-1,247467;-4,101194;4,332077;4,04148;-0,02458695;2,064061;4,615784;0,584456;-0,150091;-2,219751;4,907384;-3,685551;1,465605;-5,053191;-2,430883;7,064739;-1,938212;-5,01551;-4,004815;0,08760017;2,162703;-2,688275;-2,565575;3,283825;-0,4940313;4,342383;-3,821651;-2,179096;1,26639;1,174141;-3,993043;3,766557;-0,1613587;3,716357;-0,8823279;-2,742139;-1,503284;2,071589;2,739225;1,252593;2,318742;-1,635683;-3,524472;5,75587;-2,395908;0,2975859;2,494951;-2,605896;0,391573;-4,444771;-2,355752;-0,07177368;1,724162;-4,698145;-3,199842;-2,081357;-2,458195;-4,60126;1,379781;-4,91413;-0,3823954;-0,4045317;0,08521365;-0,2278517;-1,538394;1,559523;4,393637
10|TOP2|0,6832632|1,196244;1,061821;-3,708901;-1,605616;-1,687876;-4,101194;4,332077;4,04148;-0,02458695;2,064061;5,010752;1,051793;-0,1136042;-1,647123;5,488817;-3,214132;1,820269;-4,905877;-2,430883;7,4241;-1,938212;-4,8994;-3,553622;-0,2559832;1,879483;-2,688275;-2,549852;3,683764;-0,2523788;4,342383;-3,821651;-1,980427;0,6283576;0,7398623;-3,690896;3,438211;-0,5583519;3,22446;-0,5801904;-2,382492;-1,442241;1,760105;2,16918;1,073239;2,318742;-2,022387;-3,524472;5,503824;-1,944361;0,9181754;2,952455;-2,951254;0,391573;-4,444771;-2,355752;-0,07177368;1,869296;-4,643073;-4,03792;-2,234942;-2,68561;-4,60126;1,379781;-4,708612;-0,3823954;-1,017035;0,2984353;-0,09077057;-1,690479;1,10271;4,393637
11|TOP2|0,5775372|1,196244;0,4491532;-3,797295;-0,87363;-1,687876;-4,061397;4,332077;4,04148;-0,3000847;2,064061;5,010752;0,6845634;-0,2270524;-2,125464;5,054192;-3,685551;1,820269;-5,174581;-2,430883;7,115527;-1,938212;-4,8994;-4,004815;-0,2595986;1,900766;-2,737305;-2,565575;3,839147;-0,7530732;4,160979;-3,711325;-2,323718;1,09529;1,310349;-3,689319;3,766557;-0,9868897;3,295693;-0,8823279;-3,06224;-1,503284;1,760105;2,356722;0,9918079;2,318742;-1,635683;-3,524472;5,727617;-2,395908;0,8122849;2,494951;-2,605896;0,7798173;-4,444771;-2,355752;0,1491264;1,869296;-4,643073;-3,193537;-2,170125;-2,321722;-5,094147;1,651668;-4,637115;-0,3823954;-0,5911646;-0,244699;0,01747194;-1,488741;1,903378;4,393637
12|TOP2|0,5344911|1,196244;0,6570079;-3,708901;-1,471704;-1,331641;-4,523164;4,332077;4,503207;-0,02458695;2,505085;4,937544;0,5890069;-0,1136042;-2,541037;5,054192;-3,685551;1,820269;-4,714984;-2,430883;6,891738;-1,938212;-5,33918;-4,004815;0,08760017;1,879483;-2,688275;-2,499279;3,683764;-0,4940313;4,247303;-3,821651;-1,828271;1,09529;1,531134;-3,74454;3,766557;-0,962489;3,484359;-0,6463634;-2,350541;-1,292398;1,333936;2,356722;1,073239;2,318742;-1,635683;-3,292554;5,503824;-2,395908;0,5906914;2,447101;-2,81777;0,7071654;-4,366726;-2,216703;-0,07177368;2,296249;-4,153377;-3,226424;-1,723317;-2,55779;-4,60126;1,290323;-4,656508;-0,8204099;-0,4427481;-0,03717865;0,018783;-1,538394;1,38041;4,393637
13|TOP2|0,5306782|1,196244;0,9102889;-3,975564;-1,11296;-1,687876;-4,249484;4,16361;3,585002;-0,07256076;1,934199;4,854354;0,3586318;-0,2821601;-2,367057;5,359304;-3,819395;1,820269;-4,905877;-2,430883;7,064739;-2,427354;-5,163288;-4,004815;-0,04953337;1,879483;-3,145356;-2,565575;3,683764;-0,07239068;4,201651;-3,821651;-2,050524;1,09529;1,174141;-3,993043;3,342067;-0,5583519;3,484359;-1,076989;-2,742139;-1,503284;1,760105;2,331591;1,391096;2,717676;-1,51127;-3,501801;5,906985;-2,21089;0,5906914;2,747715;-2,656794;0,391573;-4,444771;-2,10828;-0,07177368;1,440058;-4,758798;-3,99451;-2,295596;-2,685215;-4,60126;1,379781;-4,656508;-0,3823954;-0,5911646;-0,1543325;-0,004702061;-2,022611;1,559523;4,393637
